"PartnerId","CustomerId","CustomerName","CustomerDomainName","CustomerCountry","InvoiceNumber","MpnId","OrderId","OrderDate","ProductId","SkuId","AvailabilityId","SkuName","ProductName","ChargeType","UnitPrice","Quantity","Subtotal","TaxTotal","Total","Currency","PriceAdjustmentDescription","PublisherName","PublisherId","SubscriptionDescription","SubscriptionId","ChargeStartDate","ChargeEndDate","TermAndBillingCycle","EffectiveUnitPrice","UnitType","AlternateId","BillableQuantity","BillingFrequency","PricingCurrency","PCToBCExchangeRate","PCToBCExchangeRateDate","MeterDescription","ReservationOrderId","CreditReasonCode","SubscriptionStartDate","SubscriptionEndDate","ReferenceId","ProductQualifiers","PromotionId"
"8bd6856a-5363-42a4-9c85-39747740a018","a7c14da5-43dd-458a-ab11-61046ffb6a49","Russel Metals","russelmetals.com","CA","G004733043","667319","h8ntyMW8Q5hU5aDPFUZPQ6M7rErr-phT1","07/03/2021","DZH318Z0BNZ5","006G","DZH318Z09XMS","Tables - LRS","Tables","new","0.045","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","d4fb2bb5-f567-4d8d-d5aa-a18386cd473e","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.03825","10K","c4de9125b699","0.003148","","USD","1.2115","06/30/2021","Tables - LRS Data Stored (GB/Month)","CDE5507D644C0201866BE75C04610081E160D9A9645BF40814512888A1DEC395","","","","978ca7ca-671a-4eb3-a517-ef51c35a1621","",""
"8bd6856a-5363-42a4-9c85-39747740a018","31bff928-3320-4ccf-a29d-07cb232e2de3","360Incentives.com Canada ULC","360in.onmicrosoft.com","CA","G004733043","667319","xpVnUvP0sHDcS54-EKMCQIPhj180miZo1","07/03/2021","DZH318Z0BP0L","01CL","DZH318Z0BDSS","Standard HDD Managed Disks - Snapshots LRS - US East","Standard HDD Managed Disks","new","0.05","1","0.94","0.12","1.06","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","22568e98-9501-4e35-ae1e-e6ddadac3223","06/01/2021","06/30/2021","Snapshots (GB/Month)","0.0425","1/Month","3a3ea16e28b5","18.374867","","USD","1.2115","06/30/2021","Standard HDD Managed Disks - LRS Snapshots (GB/Month) - US East","BD5956D496DD93AB46E79C5688137613C12C610B1492957C68543BBE547991D2","","","","3e46d052-3917-4fc3-8a29-84d37a19a27a","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","U9chPn9MoLgj_wxlj0mtQZIMQM8h-GHS1","07/03/2021","DZH318Z0BPVL","00DX","DZH318Z0B0L3","Virtual Machines Dv3 Series Windows - D8 v3 - EU West","Virtual Machines Dv3 Series Windows","new","0.848","1","1257.37","163.46","1420.83","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","1 Compute Hour","0.7208","1 Hour","29d25482c60f","1439.900098","","USD","1.2115","06/30/2021","Virtual Machines Dv3/DSv3 Series Windows - D8 v3/D8s v3 Hours - EU West","5AAA9467BF2BA8AC2EEA72F633F9F4FE6A6DF5178B6F2A4C4EB35DEBF90D4002","","","","1037d76c-f377-4084-8886-7b7fecc860b2","",""
"8bd6856a-5363-42a4-9c85-39747740a018","5e17ac0e-4d91-4fc8-bf5c-53867808d95b","Interfor","interfor.onmicrosoft.com","CA","G004733043","667319","opCm2zWCH4lhlyFdb1nCQ5RVTVTsjjB-1","07/03/2021","DZH318Z0BNZ5","006F","DZH318Z0BBWQ","Tables - GRS","Tables","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","7f292868-face-4f01-ca1e-78afb4a3b528","06/01/2021","06/30/2021","10K Batch Write Operations","0.000306","10K","86d66811a52f","13.6296","","USD","1.2115","06/30/2021","Tables - GRS - 10K Batch Write Operations","18C6775D973FBCB4DD786D1FAAE03D1BFD4333C191B55AFD5DE1F313B5F74754","","","","518480c9-f540-40de-b5e0-ad3d21c68daf","",""
"8bd6856a-5363-42a4-9c85-39747740a018","69e643b5-18df-46af-ace9-a2886ef94244","Geoforce Canada","trakopolis.com","CA","G004733043","667319","E9P7igA-vfN0JZIiyN69Tbpcp9MXyJCk1","07/03/2021","DZH318Z0BQN2","007X","DZH318Z0C8RK","Power BI Embedded - A1","Power BI Embedded","new","1.0081","1","747.43","97.17","844.6","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","8d394c93-cb1a-4145-cd03-8e37df38144c","06/01/2021","06/30/2021","1 Node Hour","0.856885","1 Hour","4367d2fe566e","720","","USD","1.2115","06/30/2021","Power BI Embedded - A1 Hours","EE97B2CBBA3344E1020AE9C94589553DA0918D2B9F597F64ACC5D049594FBEA2","","","","470b9f57-411a-4c49-8d7f-ce1097b6f970","",""
"8bd6856a-5363-42a4-9c85-39747740a018","91c9b618-8b55-407d-a4e6-2393f84d0665","Contact North - Ontario","contactnorthon.onmicrosoft.com","CA","G004733043","667319","BODU4EiNJvHbZqPjeGUgRo9EB3IZ90hA1","07/03/2021","DZH318Z0BNZH","006F","DZH318Z08CQR","General Block Blob - LRS","General Block Blob","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","5cd0123c-b753-41b7-cc27-bad6ad517e96","06/01/2021","06/30/2021","10K Write Operations","0.000306","10K","6160e1fc09b9","0.2875","","USD","1.2115","06/30/2021","General Block Blob - LRS - 10K Write Operations","DCDB54B6DD330F558B65590D97121DAAB4FADBB9E48AB414CDE00E5BADF5B0A7","","","","c619ce70-276f-4f28-b3d5-16890ffe4733","",""
"8bd6856a-5363-42a4-9c85-39747740a018","24c64bb8-812b-48c3-900f-6a3826f7df60","Aedifica","Aedifica.com","CA","G004733043","667319","U_PAN7cKo1iuG1AzU6SITrUYDHXwC5b01","07/03/2021","DZH318Z0BNZ4","002L","DZH318Z0831Z","Queues v2 - LRS - CA East","Queues v2","new","0.004","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","5b6a8d3b-0d95-4147-cdd2-d61e6c3721fe","06/01/2021","06/30/2021","10K Class 1 Operations","0.0034","10K","c2028e1e6ff6","0.0004","","USD","1.2115","06/30/2021","Queues v2 - LRS - 10K Class 1 Operations - CA East","79A989D8A38CDBF462201AA83ADCEBD19F1DA3C212E0B1011BF3B64851E1B759","","","","f4927124-d185-4a19-9022-19b16c7daed7","",""
"8bd6856a-5363-42a4-9c85-39747740a018","cc225753-107a-4597-990e-5e769ba1fc10","Datafix","infodatafix.onmicrosoft.com","CA","G004733043","667319","KF7QtgbGvety-t8F7nJNQYNzs7axCEfY1","07/03/2021","DZH318Z0BPVL","006X","DZH318Z09N2D","Virtual Machines Dv3 Series Windows - D4 v3 - CA Central","Virtual Machines Dv3 Series Windows","new","0.406","1","98.27","12.78","111.05","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","7f64faac-f7c5-16fe-1444-3d76b9a02e31","06/01/2021","06/30/2021","1 Compute Hour","0.3451","1 Hour","c95987bb0139","235.066688","","USD","1.2115","06/30/2021","Virtual Machines Dv3/DSv3 Series Windows - D4 v3/D4s v3 Hours - CA Central","941BD780C8E6BC3F4D80BB6643D530DB1EE50DF9E3629F19F61FDE1C27BBF6CC","","","","4a2511a9-b8eb-419c-bd52-bbca054cbca4","",""
"8bd6856a-5363-42a4-9c85-39747740a018","c9d241fd-b522-41dd-b679-16b112d7dee7","Mawer","mawer.com","CA","G004733043","667319","z6jdUsUFdEOnPbqIJn-sT5dOnz_MR_C91","07/03/2021","DZH318Z0BP88","00MT","DZH318Z08DHS","Standard SSD Managed Disks - Snapshots LRS - CA Central","Standard SSD Managed Disks","new","0.132","1","0.35","0.05","0.4","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","0e144cce-e1bf-a330-1bf7-2289a8a3748d","06/01/2021","06/30/2021","Snapshots (GB/Month)","0.1122","1/Month","07dcaccd0057","2.632685","","USD","1.2115","06/30/2021","Standard SSD Managed Disks - LRS Snapshots (GB/Month) - CA Central","D56A8CAFAED227A3637035742CB30B4E64FBCD2291205DFEDC559ED01C2D192D","","","","7e4a1282-6fd9-4b5b-8336-5431201110e8","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","GiuPUiZ1KHVKWnpxHo62T57vswl70QA31","07/03/2021","DZH318Z0BP88","00NB","DZH318Z08QVD","Standard SSD Managed Disks - Snapshots LRS - US East","Standard SSD Managed Disks","new","0.132","1","1.82","0.24","2.06","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","Snapshots (GB/Month)","0.1122","1/Month","be2791c20b77","13.520819","","USD","1.2115","06/30/2021","Standard SSD Managed Disks - LRS Snapshots (GB/Month) - US East","4148FB0AFED50228BC0377837A7F13CDF9327AB4EF14D4C1F974AFDD84E4EC2F","","","","35276218-ea01-4efe-ad91-6e6b5496b4a6","",""
"8bd6856a-5363-42a4-9c85-39747740a018","be68c5a5-e3f0-413f-9c05-4c5c11e7d79e","Softchoice LP (MSP Innovation)","softchoicemsp.onmicrosoft.com","CA","G004733043","667319","k3BMy-QIAv2FyUUwdw9tTo0-mRDe_4gr1","07/03/2021","DZH318Z0BP0B","004M","DZH318Z0DJN8","Files - LRS","Files","new","0.0015","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","c25dae55-7ea2-3152-103d-2d488ac0f373","06/01/2021","06/30/2021","10K Read Operations","0.001275","10K","5347c0713d44","6.4486","","USD","1.2115","06/30/2021","Files - 10K Read Operations","B5923ADBEFC0E3EEC40DE281ABA6AA3AFDDC9530C1722BBC9FB7DF4EAB2F66FB","","","","c0df8d28-8283-4f38-b406-59babb613292","",""
"8bd6856a-5363-42a4-9c85-39747740a018","be68c5a5-e3f0-413f-9c05-4c5c11e7d79e","Softchoice LP (MSP Innovation)","softchoicemsp.onmicrosoft.com","CA","G004733043","667319","DmqQMmXxr7-23dnY_eOxS5XroXWb3f4I1","07/03/2021","DZH318Z0BP0B","004M","DZH318Z0DJNK","Files - LRS","Files","new","0.015","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","c25dae55-7ea2-3152-103d-2d488ac0f373","06/01/2021","06/30/2021","10K List Operations","0.01275","10K","9b4009c41f21","0.0028","","USD","1.2115","06/30/2021","Files - 10K List Operations","4E3C6F43ED92DA2E936345F66E0F5FBF52FEEF5824BC14AB185ECDFE6B2E145C","","","","924d4595-4db6-4df3-8cdc-7e8b58f0ac7b","",""
"8bd6856a-5363-42a4-9c85-39747740a018","be68c5a5-e3f0-413f-9c05-4c5c11e7d79e","Softchoice LP (MSP Innovation)","softchoicemsp.onmicrosoft.com","CA","G004733043","667319","MKTWlozdwPdOeNTmrQ7kSZR4o6Xsy-HQ1","07/03/2021","DZH318Z0BP0B","004M","DZH318Z0DJPZ","Files - LRS","Files","new","0.015","1","0.21","0.03","0.24","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","c25dae55-7ea2-3152-103d-2d488ac0f373","06/01/2021","06/30/2021","10K Write Operations","0.01275","10K","b51468fcd9f1","14.78","","USD","1.2115","06/30/2021","Files - LRS - 10K Write Operations","443B64A6AA4DB5B3459920AA5EED6B490404C0E5B846E3CD6098113E3AD1667E","","","","e49feb4d-8ebe-4ac4-8628-052d88b1dcd7","",""
"8bd6856a-5363-42a4-9c85-39747740a018","94729030-0188-4990-be6c-0ce4c22a16fa","Ontario Hospital Association","theoha.onmicrosoft.com","CA","G004733043","667319","CPBgLSKCAEbCor1v3U_BSqNEEhokfZum1","07/03/2021","DZH318Z0C5TM","0003","DZH318Z0BMK3","Bandwidth Inter-Region - Inter Continent - Intercontinental","Bandwidth Inter-Region","new","0.05","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed"",""100.0% Tier 1 Discount""]","Microsoft","","Azure plan","9d5c2402-bd56-e5e0-c1f5-da1da670842f","06/01/2021","06/30/2021","Data Transfer Out - Trans-Atlantic (GB)","0","1 GB","9935784e3c70","0.103888","","USD","1.2115","06/30/2021","Bandwidth Inter-Region - Data Transfer Out - NAM or EU To Any (GB) - Intercontinental","33C2DE7956656AF865FEB595AC82F928F013E04B61E058A3D42B4CD1370992E1","","","","b6fb945a-2002-4d79-8a41-a0a0524f5970","",""
"8bd6856a-5363-42a4-9c85-39747740a018","76cfb400-ab12-485f-8c0c-dca5fe3c2fdd","AVENIR GLOBAL","avenirglobal.onmicrosoft.com","CA","G004733043","667319","zcQelZr_abGW9e-rMwoaR6vOv8Fy_38e1","07/03/2021","DZH318Z0C5TM","0004","DZH318Z0BMHC","Bandwidth Inter-Region - Intra Continent - Europe","Bandwidth Inter-Region","new","0.02","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","c20a4b13-c86f-8031-46b2-d8eee32d68fc","06/01/2021","06/30/2021","Data Transfer Out (GB)","0.017","1 GB","630fcbd2c5ff","0.1768","","USD","1.2115","06/30/2021","Bandwidth Inter-Region - Data Transfer Out (GB) - Europe","DF5049AC01BEA99325ADFD1F9D409EE8E76E775C64643A01A715321D5C5DE6C8","","","","40460425-8d1d-4823-b37d-59e4943a2eb3","",""
"8bd6856a-5363-42a4-9c85-39747740a018","a38e11c1-6c7f-49b5-87e6-602eec3eca7a","CPAO","cpaontario.onmicrosoft.com","CA","G004733043","667319","9mFfMLpOSUB9RLtnCAjFTqcC2Y-Wk8rJ1","07/03/2021","DZH318Z0BNZH","006F","DZH318Z08CHG","General Block Blob - LRS","General Block Blob","new","0.00036","1","0.07","0.01","0.08","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","39ac01e4-760b-47de-d694-12122a8988df","06/01/2021","06/30/2021","10K Read Operations","0.000306","10K","1b7f9375613b","217.4275","","USD","1.2115","06/30/2021","General Block Blob - 10K Read Operations","A71E06213D1570054A69081DE320E215147A241A19B5775D7155133ED1DC0889","","","","f79402fb-6c20-459e-95fc-2b8780b5bd67","",""
"8bd6856a-5363-42a4-9c85-39747740a018","522ba0fb-226f-49c7-a548-d307e0434db9","TRUDELL MEDICAL LIMITED","Trudellmed.com","CA","G004733043","667319","4fkzy6IVnTwXyf2XHQA2SIPF_KGe6j2d1","07/03/2021","DZH318Z0BNWT","002F","DZH318Z0HCB1","Standard Page Blob v2 - GRS - CA Central","Standard Page Blob v2","new","0.00513","1","0.14","0.02","0.16","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","77d25329-165d-0c16-c8c5-32de4827bea5","06/01/2021","06/30/2021","10K Write Additional IO","0.0043605","10K","6340a11a7108","27.5913","","USD","1.2115","06/30/2021","Standard Page Blob v2 - GRS - 10K Write Additional IO - CA Central","C290285143E751B37F1BC53A588F86A68E0FF66F3F0BD1D00FF47223A7F1B6AA","","","","8457cec9-8a24-481f-9e79-838061ad9606","",""
"8bd6856a-5363-42a4-9c85-39747740a018","a38e11c1-6c7f-49b5-87e6-602eec3eca7a","CPAO","cpaontario.onmicrosoft.com","CA","G004733043","667319","-qs4a4ni9oaUwgBLo2eESr6--j3QTxEv1","07/03/2021","DZH318Z0BZ26","0022","DZH318Z0BPNJ","Storage - Bandwidth - Geo-Replication - CA Central","Storage - Bandwidth","new","0","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","39ac01e4-760b-47de-d694-12122a8988df","06/01/2021","06/30/2021","Data Transfer (GB)","0","1 GB","ee0f7a4caddc","0.070595","","USD","1.2115","06/30/2021","Storage - Bandwidth - Geo-Replication Data Transfer (GB) - CA Central","2BAAC51FED4D92319BDF1C3D6A2108B257A6AC25773A502CDAC7F33EB062FA39","","","","c91a930e-493e-4348-b361-2b050fa70c66","",""
"8bd6856a-5363-42a4-9c85-39747740a018","7c7585ff-e725-4697-a927-04b5f8c6388d","Stelco Inc.","stelco.com","CA","G004733043","667319","LX7tWdJz55CjSIlvWrmmTrn9X8VoEPRe1","07/03/2021","DZH318Z0BNZJ","006V","DZH318Z0JXXV","Blob Storage - Hot RA-GRS - CA Central","Blob Storage","new","0.05","1","0.32","0.04","0.36","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","70c7e493-0046-18a9-2cb3-bad6a2346b33","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.0425","10K","12a76f95dd83","6.368091","","USD","1.2115","06/30/2021","Tiered Block Blob - Hot RA-GRS - Data Stored (GB/Month) - CA Central","65BEE265EB13928B3924E3893E6D546FA230AD9B4D45E14C02458854467A9C8B","","","","5cc5b85a-2d03-4c51-be69-fa6a49d2a527","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e7e3f297-9aaf-4231-9b0b-f7cd402ea83c","City of Fredericton","fredericton.ca","CA","G004733043","667319","J7zKERPu3kj4t5y4rdpmRZPfaRa3RYX61","07/03/2021","DZH318Z0BP0B","004M","DZH318Z0DJN8","Files - LRS","Files","new","0.0015","1","0.03","0","0.03","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","0a1c29cd-3930-4230-cfca-7302e3d9599c","06/01/2021","06/30/2021","10K Read Operations","0.001275","10K","7871437d4c43","23.6461","","USD","1.2115","06/30/2021","Files - 10K Read Operations","E50F12B011C0901F23A8A148D93D9A1160E2C6C6A480877FE8C3CC2E099B90E2","","","","a584ddb1-03bb-4610-a12f-b5a085758bcb","",""
"8bd6856a-5363-42a4-9c85-39747740a018","b904dd8d-08a4-4379-bec5-b8f833c381e5","Cority Inc.","Medgate.onmicrosoft.com","CA","G004733043","667319","raAEq_4Adukx26oCpoMxSI7WIFlujynA1","07/03/2021","DZH318Z0BQ35","00JD","DZH318XZMS05","Virtual Machines BS Series - B2ms - US West","Virtual Machines BS Series","new","0.0992","1","73.53","9.56","83.09","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","039f70f7-a8e7-4650-c45e-67b90d12d07f","06/01/2021","06/30/2021","1 Compute Hour","0.08432","1 Hour","3a1386013973","719.933412","","USD","1.2115","06/30/2021","Virtual Machines BS Series - B2ms Hours - US West","E8C27602A035A4D454F876C3A22C3A4BD981C68FDED9D3C4B148ABFFEBBDD00A","","","","8d1aa4f5-68ec-4d8c-869e-e2b40f0975b1","",""
"8bd6856a-5363-42a4-9c85-39747740a018","d8f6e73d-76d0-4a68-bfb1-cfede135ce05","High Arctic Energy Services","haes.ca","CA","G004733043","667319","6FMLW3vCWcM3kxkdpqL6TK2b7sF5Comz1","07/03/2021","DZH318Z0BP04","00GZ","DZH318Z0B669","Premium SSD Managed Disks - P15 - US West","Premium SSD Managed Disks","new","38.012142","1","39.14","5.09","44.23","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","aee41329-5355-0428-bdbf-c9d9242a66c5","06/01/2021","06/30/2021","1 Disk/Month","32.3103207","1/Month","cd0d4aeafb2d","1.00008","","USD","1.2115","06/30/2021","Premium SSD Managed Disks - P15 - LRS - Disk Month - US West","1657AF78620EEFAA448DA9D1F0076F5EDAA15D80914985CC92A67911F3E50C4B","","","","8b27fdc8-ddb2-4d3d-a82c-e0812d8986c1","",""
"8bd6856a-5363-42a4-9c85-39747740a018","0d03e705-5d75-40a0-9dce-d576ec925491","Archon Systems","archonsystems.com","CA","G004733043","667319","lh571mAJfeGBhC8RWPdrSLvKBgFXcfnw1","07/03/2021","DZH318Z0CGPV","0003","DZH318Z0BPJ4","Azure Defender for container registries - Standard","Azure Defender for container registries","new","0.29","1","351.49","45.69","397.18","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","de94fa6b-8dc4-a0a8-6955-5480075783da","06/01/2021","06/30/2021","1 Image","0.2465","1","2ca2fff349c9","1177","","USD","1.2115","06/30/2021","Azure Defender for container registries - Standard Images","EAFB0D652D19DF82DBBC1B6E6DE8695F9DA5040272D419759A196B849B3A34BC","","","","587c7cf9-7d37-410e-8696-410e85e5a033","",""
"8bd6856a-5363-42a4-9c85-39747740a018","be68c5a5-e3f0-413f-9c05-4c5c11e7d79e","Softchoice LP (MSP Innovation)","softchoicemsp.onmicrosoft.com","CA","G004733043","667319","WF_VYJV-BMOas4j5qR1BTKDnM5ipdFta1","07/03/2021","DZH318Z0BNZ5","002F","DZH318Z0BF62","Tables - RA-GRS - CA Central","Tables","new","0.0825","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","c25dae55-7ea2-3152-103d-2d488ac0f373","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.070125","10K","4a7a67a2d5ad","0.00314","","USD","1.2115","06/30/2021","Tables - RA-GRS Data Stored (GB/Month) - CA Central","F012516DED8FB263F24D4D06119929EB4044813FF26938D8DC882A71D974C4EF","","","","e16a9809-2092-4270-8e89-649ff74fc742","",""
"8bd6856a-5363-42a4-9c85-39747740a018","7c7585ff-e725-4697-a927-04b5f8c6388d","Stelco Inc.","stelco.com","CA","G004733043","667319","0XRVny77Kf9wqn49DNtnS67woP0ISob81","07/03/2021","DZH318Z0BQPM","0015","DZH318Z0CK1J","Azure Data Factory v2 - Self Hosted","Azure Data Factory v2","new","0.002","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","70c7e493-0046-18a9-2cb3-bad6a2346b33","06/01/2021","06/30/2021","1 Pipeline Activity IR Hour","0.0017","1 Hour","a801bcd50580","5.5833333333","","USD","1.2115","06/30/2021","Azure Data Factory v2 - Self Hosted - Pipeline Activity Hours","57361F544A4FA33EC8D323EBC309835CCE3CA95B51E49EAE86AC33CECF1F681E","","","","4f5b2ce6-1a3b-4392-a6d4-c53722446599","",""
"8bd6856a-5363-42a4-9c85-39747740a018","baf00b3a-3dce-4b83-a82c-e4ffaee51f84","Ayuda Media Systems","giovanayudasystems.onmicrosoft.com","CA","G004733043","667319","Y01ugngiiq7bzLi7V1LJSJZvu0HKJoNd1","07/03/2021","DZH318Z0BQH2","006N","DZH318Z0CV8G","Azure Redis Cache Standard - C1 - US North Central","Azure Redis Cache Standard","new","0.069","1","102.31","13.3","115.61","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","5d50f440-5755-a01f-402b-4e8d4d6b9ba1","06/01/2021","06/30/2021","1 Cache Instance Hour","0.05865","1 Hour","b41b621db84b","1440","","USD","1.2115","06/30/2021","Azure Redis Cache Standard - C1 - Cache Instance Hours - US North Central","EEE8ECD535CFB19DB22F9B51A09106AC01D7E2AADA3692B18836EFDC77DD8ADC","","","","08f09226-ce02-4e79-b7fa-0879d83e9636","",""
"8bd6856a-5363-42a4-9c85-39747740a018","0d03e705-5d75-40a0-9dce-d576ec925491","Archon Systems","archonsystems.com","CA","G004733043","667319","d9ODKx0vC2H-jLQe1TulQqDCfeFyQryc1","07/03/2021","DZH318Z0BNZH","006G","DZH318Z08KG8","General Block Blob - GRS","General Block Blob","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","de94fa6b-8dc4-a0a8-6955-5480075783da","06/01/2021","06/30/2021","10K Write Operations","0.000306","10K","70f65980b2bc","0.756","","USD","1.2115","06/30/2021","General Block Blob - GRS - 10K Write Operations","184F9A6A4E9609AC6F27627CBC5AB0422E07861DFA106F32B92DEB2C43668962","","","","1a0df8cc-7a38-44a7-907b-e2ff53c6a32b","",""
"8bd6856a-5363-42a4-9c85-39747740a018","46a6be87-94a6-4fef-a005-e6d37064980b","LDCSB","smile.ldcsb.on.ca","CA","G004733043","667319","jzpgai7qRBtoGpo7cXlrRLPflJdN4-Ec1","07/03/2021","DZH318Z0BNZJ","0055","DZH318Z0K5L1","Blob Storage - Hot LRS - US Central","Blob Storage","new","0.004","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","b9db8c9d-428a-449c-da81-9a5e9f7bdb36","06/01/2021","06/30/2021","10K All Other Operations","0.0034","10K","a076036e5810","0.0206","","USD","1.2115","06/30/2021","Tiered Block Blob - 10K All Other Operations - US Central","49598F4BBA252B2B3F9781CB3BCEE8015371D84CAE2A403ABB3E0160551CD8FE","","","","c88c0cfa-1cd3-49d1-b833-9db95c21b2e4","",""
